Date,Technology,Consumer Discretionary,Energy,Health Care,Financials
2020-12-24,0.12971622439450742,0.1203677248374403,0.49057613051278887,0.11321861049526083,0.2040072173339937
2020-12-28,0.1279100155737381,0.1157398368272006,0.47910088947039503,0.11276288561486236,0.19579394395260236
2020-12-29,0.1286051088522301,0.10758924799736598,0.4713838623064744,0.10755492785639913,0.1925416071881375
2020-12-30,0.12700818991149188,0.10275705669666466,0.4356287560821032,0.10741161996632811,0.18349485376340316
2020-12-31,0.12495156466562718,0.10148599785026505,0.4361675228391549,0.1093960226702174,0.18559665028227776
2021-01-04,0.13095306926764513,0.10271611335185889,0.4260852563861617,0.09409728507457453,0.18827148790928702
2021-01-05,0.13041426461073952,0.10374949147869131,0.4414551006661279,0.09543748599659063,0.18835543189944337
2021-01-06,0.13750324056019905,0.10484433627106982,0.44703635555114113,0.100925909113745,0.22086592698799087
2021-01-07,0.1553474098711422,0.11350298689319496,0.4031490336258062,0.10468527324063942,0.21871422036932167
2021-01-08,0.15216880802668528,0.1201267497004905,0.3766722169983637,0.10487180140286365,0.19817297620596722
2021-01-11,0.1553372291486781,0.13470185559636144,0.37115626427187026,0.1032545049342962,0.19727888541353308
2021-01-12,0.15630495025790142,0.14033773258850424,0.3797149358401065,0.10891502273723039,0.19748464882102953
2021-01-13,0.156218218867213,0.13835265140922276,0.3374011054031113,0.1089150903997743,0.18424815429437225
2021-01-14,0.15554670172891552,0.13970399257567548,0.34419348697199403,0.10844361638409808,0.18112220627719297
2021-01-15,0.15884522404106413,0.14051031580190745,0.3598777842912087,0.10721298756022331,0.18898734191100744
2021-01-19,0.16266202281393008,0.1409289777766339,0.36234086380007346,0.10808271233553254,0.1888415010141857
2021-01-20,0.16959628728743628,0.14920478667435697,0.3303251221251675,0.10550119078054382,0.18780529225273648
2021-01-21,0.1727287958772237,0.14861903147632183,0.33887554431408584,0.10464883630971133,0.18973847434728774
2021-01-22,0.17347078848353303,0.1490361648939077,0.3376492403789179,0.10415209711250203,0.19158329771066032
2021-01-25,0.1627391492350751,0.14865293998874893,0.33953713518296746,0.10398668337703652,0.19305990995352978
2021-01-26,0.16280233514383655,0.1486006109939263,0.33438100392195497,0.10475904237681292,0.19515152550345005
2021-01-27,0.17387495593439173,0.17676505996459335,0.33501421494208966,0.13961845857371388,0.2124749492430774
2021-01-28,0.1739196752196529,0.17678796151203904,0.3197062490845607,0.14263422591100858,0.215076269988618
2021-01-29,0.18331366555955944,0.1879595789392788,0.33009315578203907,0.14285350659339152,0.21913156824013577
2021-02-01,0.19581244030964154,0.20108075502955358,0.3304707055276325,0.14255343330761258,0.22208218763957435
2021-02-02,0.1981326647498579,0.2086074342576786,0.33157846420213183,0.13981133596190673,0.2319995561113826
2021-02-03,0.19811910362948162,0.2088296403738145,0.34886680703621525,0.14177022856056842,0.23010092474702376
2021-02-04,0.2024924416233151,0.20642478668077358,0.34335606883373165,0.13833274599315837,0.23512062627219446
2021-02-05,0.20182775437879844,0.20626531160881292,0.338087365812782,0.13774235036567398,0.23234712655668813
2021-02-08,0.20146017145714248,0.2063751895106891,0.3515783213119233,0.1377289533384297,0.23074491668128744
2021-02-09,0.201247221344684,0.2079264208014613,0.3532939646896582,0.13765858776743717,0.23081993816881197
2021-02-10,0.19949067911991683,0.20958272297856315,0.35396256806062015,0.1376225627503017,0.2308578020903934
2021-02-11,0.2003945606278628,0.21002154228211808,0.3575548456278372,0.1372569999845421,0.23080414862287119
2021-02-12,0.2004301749662851,0.20971541858902484,0.3573384740343504,0.13835653422303607,0.2318276888903597
2021-02-16,0.20105599297582497,0.2104937609358267,0.3592340946032416,0.13943622010027762,0.23394939644322668
2021-02-17,0.1962202108580038,0.20846208566717953,0.3596911623202793,0.13879178391874944,0.22871870208110612
2021-02-18,0.19690451502150477,0.2079650315235674,0.35111710964125953,0.13909393065469774,0.23031391856730973
2021-02-19,0.188663551665788,0.20771553536229484,0.34454900902750585,0.138104726623976,0.19698071023902486
2021-02-22,0.18690806762890216,0.21073380408402415,0.3544886225459994,0.13236903649023815,0.19472674132610276
2021-02-23,0.1864193752348364,0.20242962536314005,0.3555287957583456,0.13134151649067355,0.1949355011755097
